geometry,@id,access,addr:city,addr:housenumber,addr:postcode,addr:street,alt_name,building,height,layer,man_made,name,note,old_name,phone,ref:bag,source,source:date,start_date,toilets:wheelchair,website,wheelchair,wikidata,wikimedia_commons,wikipedia,ref,description,heritage,tower:construction,tower:type,addr:country,operator,operator:website,operator:wikidata,telecom,architect,amenity,display,faces,visibility,historic,tourism,office,short_name,source:name,building:part,heritage:operator,ref:rce,building:levels,operator:wikipedia,roof:shape,building:material,min_height,roof:height,roof:material,ref:CGBCode,landuse,material,level,opening_hours,technology,technology_1,technology_2,technology_3,communication:gsm-r,communication:mobile_phone,location,barrier,bicycle,foot,motor_vehicle,communication:television,emergency,manufacturer,siren:model,siren:purpose,siren:type,support,operator:type,contact:facebook,contact:instagram,contact:twitter,mast,nest,name:en,communication:radio,frequency,communication:microwave,lamp_type,playground,communication:emergency_services,sources,highway,lamp_mount,capacity,species,species:en,species:nl,colour
POINT (4.7999784 52.372214),node/11522902959,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8001311 52.372812),node/11522902960,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.7976143 52.3715912),node/11522902965,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.7976975 52.3720417),node/11522902966,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.7974847 52.3711503),node/11522902967,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.7985735 52.3710405),node/11522902968,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.7986886 52.3714861),node/11522906069,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.7988048 52.3719295),node/11522906070,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.9518263 52.3509936),node/11542332213,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.9512806 52.3513288),node/11542332214,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.9507534 52.3516562),node/11542332215,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.7958488 52.3692591),node/11586799594,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.79538 52.3692475),node/11586799595,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.7961098 52.3692563),node/11586799596,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.7951175 52.3692415),node/11586799597,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.7952221 52.3699807),node/11586799634,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.7954905 52.369984),node/11586799635,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.7957999 52.3699911),node/11586799636,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.7960652 52.3699955),node/11586799637,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.7960837 52.3695317),node/11586799638,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.7958166 52.3695312),node/11586799639,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.7955112 52.3695246),node/11586799640,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.7952464 52.3695207),node/11586799641,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.9025386 52.3392865),node/11773355941,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.9246176 52.3491859),node/12059796585,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,freestanding,communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,metal,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,
POINT (4.8354279 52.388542),node/12208669924,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8223956 52.3862178),node/12208733281,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8224556 52.3860121),node/12208733282,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8223996 52.3859024),node/12208733283,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8224002 52.3855882),node/12208733284,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8212747 52.3855861),node/12208733285,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8212696 52.3859021),node/12208733286,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.821267 52.3862154),node/12208733287,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.822996 52.386015),node/12208733288,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8233489 52.3860137),node/12208733289,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8238891 52.3860179),node/12208733290,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8238932 52.3854919),node/12208733291,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8233616 52.3854761),node/12208733292,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8229989 52.3854759),node/12208733293,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.822483 52.3854761),node/12208733294,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8240973 52.3860823),node/12208733295,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8240987 52.3858699),node/12208733296,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8241001 52.3857334),node/12208733297,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.824102 52.3855182),node/12208733298,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8243878 52.3855222),node/12208733299,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8243836 52.3857351),node/12208733300,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8243825 52.385872),node/12208733301,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8243797 52.3860849),node/12208733302,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8249161 52.3860883),node/12208733303,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8249181 52.3858719),node/12208733304,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8249223 52.3857388),node/12208733305,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8249246 52.3855227),node/12208733306,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8228275 52.3867433),node/12208733328,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8232658 52.3867446),node/12208733329,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8237294 52.3867452),node/12208733330,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8223617 52.3867359),node/12208733331,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.822376 52.3872738),node/12208733332,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8228264 52.3872745),node/12208733333,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8232613 52.3872786),node/12208733334,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8237186 52.3872803),node/12208733335,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8239986 52.3864853),node/12208733336,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8239934 52.386791),node/12208733337,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8239875 52.3870719),node/12208733338,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8239836 52.3873757),node/12208733339,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8248592 52.3873786),node/12208733340,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8248652 52.3870769),node/12208733341,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8248629 52.3867937),node/12208733342,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8248715 52.3864919),node/12208733343,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8258535 52.3873702),node/12208733344,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8258556 52.3870833),node/12208733345,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8258619 52.3867924),node/12208733346,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8258691 52.3865014),node/12208733347,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8267419 52.3865055),node/12208733348,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8267368 52.3867976),node/12208733349,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8267364 52.3870857),node/12208733350,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8267321 52.3873735),node/12208733351,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8272516 52.387376),node/12208733352,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8272572 52.3870862),node/12208733353,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8272601 52.3867975),node/12208733354,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8272627 52.3865122),node/12208733355,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8281381 52.3865152),node/12208733356,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8281333 52.3868056),node/12208733357,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8281287 52.3870876),node/12208733358,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8281281 52.3873759),node/12208733359,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8284521 52.3873857),node/12208733360,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8284565 52.3870634),node/12208733361,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8284586 52.3867333),node/12208733362,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8284686 52.3864072),node/12208733363,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8295286 52.3864179),node/12208733364,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8295328 52.3867384),node/12208733365,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8295248 52.3870704),node/12208733366,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8295188 52.3873904),node/12208733367,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8297977 52.3866248),node/12208733368,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.830565 52.386627),node/12208733369,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8313275 52.3866311),node/12208733370,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8313193 52.387282),node/12208733371,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8305549 52.3872774),node/12208733372,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8297888 52.3872761),node/12208733373,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8298115 52.3861499),node/12208733374,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8297678 52.3860424),node/12208733375,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.830506 52.3861546),node/12208733376,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8310917 52.3861533),node/12208733377,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8292597 52.3860406),node/12208733378,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8287565 52.3860369),node/12208733379,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8292702 52.3855195),node/12208733380,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8287272 52.3855199),node/12208733381,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POINT (4.8297657 52.3855167),node/12208733382,,,,,,,,,,mast,,,,,,,,,,,,,,,,,,,lighting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
