geometry,Adres,Plaats,Gebruiksdoel,Objectsoort,FUNCTIE,FUNCTIE_ID,Oppervlakte,HEX,Buurtcode,Verblijfsobject
POINT (52.3435241 4.947909),Anfieldroad 108,Amsterdam,bijeenkomstfunctie,Creche|Kantoor|Overige ruimten,Onderwijs,O,281,6,MN08,0363010001003012
POINT (52.343515 4.9479229),Anfieldroad 112,Amsterdam,bijeenkomstfunctie,Kantoor,Maatschappelijke bijeenkomst,Y,12,3,MN08,0363010001003014
POINT (52.343515 4.9479229),Anfieldroad 110,Amsterdam,bijeenkomstfunctie,,Onderwijs,O,457,7,MN08,0363010001003013
POINT (52.306991 4.948328),Hogehilweg 20,Amsterdam,bijeenkomstfunctie|kantoorfunctie|sportfunctie,Behandelkamer|Dagkeuken/pantry|Disco/dancing|Entree/garderobe|Fitnessruimte|Kantoor|Overige ruimten|Restaurant|Sanitaire ruimte|Vergaderruimte|Was-/kleedruimte,Horeca,H,2389,10,TA03,0363010000909097
POINT (52.311571 4.948332),Hoekenrode 10A,Amsterdam,bijeenkomstfunctie,Winkel/verkoopruimte,Detailhandel,D,232,6,TC03,0363010012100905
POINT (52.367641 4.9478151),Cruquiusweg 78B,Amsterdam,industriefunctie,Productiehal,Bedrijven,B,200,6,MA10,0363010012118954
POINT (52.311529 4.948371),Hoekenrode 12,Amsterdam,bijeenkomstfunctie,Restaurant,Horeca,H,82,5,TC03,0363010012100906
POINT (52.368837 4.9478091),Wijnsilostraat 1,Amsterdam,overige gebruiksfunctie,,Onbemensd,X,212,6,MA10,0363010012138353
POINT (52.31151 4.9483891),Hoekenrode 14A,Amsterdam,bijeenkomstfunctie,Cafetaria,Horeca,H,80,4,TC03,0363010012116211
POINT (52.311474 4.948425),Hoekenrode 14B,Amsterdam,bijeenkomstfunctie,Cafe/bar,Horeca,H,518,7,TC03,0363010012116212
POINT (52.313231 4.9484159),Hoekenrode 2,Amsterdam,bijeenkomstfunctie,Kantoor|Restaurant,Horeca,H,525,7,TC03,0363010012076493
POINT (52.322018 4.948341),Drostenburg 1B,Amsterdam,onderwijsfunctie,Schoolgebouw,Onderwijs,O,1400,9,TB02,0363010001007599
POINT (52.34952 4.9480701),Radioweg 67,Amsterdam,sportfunctie,Club-/verenigingsgebouw,Sport,S,518,7,MN07,0363010001006684
POINT (52.3202239 4.948369),Daalwijkdreef 7A,Amsterdam,bijeenkomstfunctie,,Onderwijs,O,275,6,TC01,0363010012068168
POINT (52.393027 4.947669),De Egmondenstraat 29,Amsterdam,kantoorfunctie,Praktijkruimte,Zorg,Z,58,4,NJ05,0363010000617335
POINT (52.3749091 4.947863),Ertskade 35,Amsterdam,gezondheidszorgfunctie,,Zorg,Z,35,4,MA05,0363010000959668
POINT (52.29636 4.9486521),Stekkenbergweg 4,Amsterdam,kantoorfunctie,Kantoor|Technische installatieruimte,Kantoren,K,8960,20,TA04,0363010000899132
POINT (52.311371 4.9485129),Hoekenrode 16,Amsterdam,bijeenkomstfunctie|kantoorfunctie,,Horeca,H,441,7,TC03,0363010012567270
POINT (52.402059 4.9476241),Elpermeer 152,Amsterdam,industriefunctie,,Bedrijven,B,41,4,NH01,0363010000632239
POINT (52.356954 4.948093),Science Park 106,Amsterdam,industriefunctie|kantoorfunctie,Laboratorium,Kantoren,K,8112,20,MN04,0363010012117415
POINT (52.322158 4.948472),Drostenburg 1C,Amsterdam,onderwijsfunctie,Leslokaal,Onderwijs,O,254,6,TB02,0363010012126531
POINT (52.306048 4.948645),Hogehilweg 16,Amsterdam,kantoorfunctie,Entree/garderobe|Kantine|Kantoor|Opslag/magazijn|Vergaderruimte,Kantoren,K,2829,11,TA03,0363010000909093
POINT (52.374918 4.94798),Ertskade 31,Amsterdam,gezondheidszorgfunctie,Praktijkruimte,Zorg,Z,35,4,MA05,0363010000959665
POINT (52.306651 4.948668),Hogehilweg 24,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,3658,12,TA03,0363010001014786
POINT (52.349233 4.948278),Radioweg 69,Amsterdam,sportfunctie,Club-/verenigingsgebouw,Sport,S,8103,20,MN07,0363010001006685
POINT (52.342277 4.9483611),Middenweg 450,Amsterdam,winkelfunctie|woonfunctie,Winkel/verkoopruimte,Detailhandel,D,186,6,MP03,0363010012098993
POINT (52.304741 4.948745),Bullewijkpad 3F,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,368,7,TA03,0363010012144168
POINT (52.3161241 4.948634),Fraijlemaborg 135,Amsterdam,onderwijsfunctie,Schoolgebouw,Onderwijs,O,12448,22,TC03,0363010011909586
POINT (52.368475 4.9481169),Cruquiusweg 84,Amsterdam,industriefunctie,Kantoor|Werkplaats,Bedrijven,B,1190,9,MA10,0363010000611592
POINT (52.303604 4.9487721),Hullenbergweg 1,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,5465,18,TA03,0363010000909100
POINT (52.3052489 4.948755),Karspeldreef 6A,Amsterdam,kantoorfunctie,Kantine|Kantoor|Opslag/magazijn,Kantoren,K,3271,11,TA03,0363010000994070
POINT (52.3077841 4.948745),Hogehilweg 21,Amsterdam,gezondheidszorgfunctie|kantoorfunctie,Kantoor,Kantoren,K,8159,20,TA03,0363010000909098
POINT (52.342061 4.9484069),Veeteeltstraat 2,Amsterdam,winkelfunctie|woonfunctie,Kantoor|Winkel/verkoopruimte,Detailhandel,D,82,5,MP03,0363010000852581
POINT (52.389631 4.947982),Purmerweg 116,Amsterdam,bijeenkomstfunctie,Schoolgebouw,Onderwijs,O,1354,9,NN02,0363010000786522
POINT (52.3691661 4.948196),Wijnsilostraat 110,Amsterdam,winkelfunctie,Winkel/verkoopruimte,Detailhandel,D,66,4,MA10,0363010012141861
POINT (52.314327 4.948739),Bijlmerdreef 102,Amsterdam,kantoorfunctie,,Kantoren,K,11800,22,TC03,0363010001008774
POINT (52.369109 4.948203),Wijnsilostraat 108,Amsterdam,winkelfunctie,Winkel/verkoopruimte,Detailhandel,D,201,6,MA10,0363010012138593
POINT (52.3944119 4.947964),De Egmondenstraat 128,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,30,4,NJ05,0363010000617421
POINT (52.320375 4.948695),Daalwijkdreef 7,Amsterdam,bijeenkomstfunctie,Overige ruimten|Zaal/Collegezaal,Maatschappelijke bijeenkomst,Y,1053,9,TC01,0363010012068169
POINT (52.294689 4.9489621),Schurenbergweg 6,Amsterdam,industriefunctie,Kantoor|Opslag/magazijn|Parkeerplaats|Werkplaats,Bedrijven,B,4904,13,TA04,0363010000899129
POINT (52.2956961 4.948967),Schurenbergweg 5A,Amsterdam,industriefunctie,Kantoor|Opslag/magazijn,Bedrijven,B,2146,10,TA04,0363010001028170
POINT (52.3572591 4.94836),Science Park 108,Amsterdam,onderwijsfunctie,Infrastructuur,Onderwijs,O,2136,10,MN04,0363010003685016
POINT (52.313229 4.948804),Hoekenrode 3,Amsterdam,kantoorfunctie,Kantoor|Parkeerplaats,Kantoren,K,10664,21,TC03,0363010012076494
POINT (52.341918 4.948541),Veeteeltstraat 1,Amsterdam,winkelfunctie,Winkel/verkoopruimte,Detailhandel,D,55,4,MP03,0363010000852580
POINT (52.344623 4.948514),Wembleylaan 5,Amsterdam,sportfunctie,Club-/verenigingsgebouw,Sport,S,375,7,MN08,0363010003721251
POINT (52.367954 4.9482839),Cruquiusweg 86,Amsterdam,industriefunctie,Werkruimte,Bedrijven,B,586,7,MA10,0363010000611593
POINT (52.313126 4.948895),Hoekenrode 4,Amsterdam,bijeenkomstfunctie,Restaurant,Horeca,H,261,6,TC03,0363010012076491
POINT (52.339415 4.9486561),Onderlangs 18A,Amsterdam,bijeenkomstfunctie,Dagverblijf,Onderwijs,O,40,4,MP03,0363010012098960
POINT (52.304774 4.949024),Karspeldreef 6H,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,420,7,TA03,0363010000994077
POINT (52.304774 4.949024),Karspeldreef 6F,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,421,7,TA03,0363010000994075
POINT (52.3047829 4.9490241),Karspeldreef 6B,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,2376,10,TA03,0363010000994071
POINT (52.3047559 4.9490529),Karspeldreef 6K,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,421,7,TA03,0363010000994078
POINT (52.3224359 4.9489011),Dubbelink 1,Amsterdam,onderwijsfunctie,Schoolgebouw,Onderwijs,O,10027,21,TB02,0363010012085336
POINT (52.3130161 4.9489999),Hoekenrode 5,Amsterdam,bijeenkomstfunctie,Restaurant,Horeca,H,355,7,TC03,0363010012076488
POINT (52.2954989 4.9491741),Schurenbergweg 5B,Amsterdam,industriefunctie,Opslag/magazijn|Werkruimte,Bedrijven,B,1744,10,TA04,0363010001028171
POINT (52.303075 4.9490989),Hullenbergweg 2,Amsterdam,winkelfunctie,Entree/garderobe|Kantoor|Opslag/magazijn|Overige ruimten|Restaurant|Sanitaire ruimte|Showroom|Winkel/verkoopruimte,Detailhandel,D,31905,28,TA03,0363010000909101
POINT (52.322401 4.948926),Dubbelink 2,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,1961,10,TB02,0363010012085337
POINT (52.306302 4.9490971),Hogehilweg 18,Amsterdam,kantoorfunctie,Kantoor|Parkeerplaats,Kantoren,K,3223,11,TA03,0363010000909095
POINT (52.374974 4.948464),Ertskade 15,Amsterdam,gezondheidszorgfunctie,,Zorg,Z,35,4,MA05,0363010000959563
POINT (52.368883 4.9485361),Bottelarijstraat 1,Amsterdam,winkelfunctie,Winkel/verkoopruimte,Detailhandel,D,138,5,MA10,0363010012138592
POINT (52.30543 4.9491789),Karspeldreef 8,Amsterdam,kantoorfunctie,,Kantoren,K,5414,18,TA03,0363010000698913
POINT (52.305386 4.949253),Karspeldreef 8R,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,365,7,TA03,0363010000698927
POINT (52.303876 4.949282),Hullenbergweg 93,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,812,8,TA03,0363010000993972
POINT (52.303885 4.9492819),Hullenbergweg 89,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,387,7,TA03,0363010000993970
POINT (52.303885 4.9492819),Hullenbergweg 91,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,812,8,TA03,0363010000993971
POINT (52.303894 4.949282),Hullenbergweg 87,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,848,8,TA03,0363010000993968
POINT (52.304307 4.949278),Hullenbergweg 105,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,849,8,TA03,0363010000993978
POINT (52.304307 4.949278),Hullenbergweg 107,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,2663,11,TA03,0363010000993979
POINT (52.3043159 4.949278),Hullenbergweg 103,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,849,8,TA03,0363010000993977
POINT (52.305368 4.949267),Karspeldreef 8T,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,586,7,TA03,0363010000698928
POINT (52.305377 4.949267),Karspeldreef 8S,Amsterdam,kantoorfunctie,,Kantoren,K,365,7,TA03,0363010000936446
POINT (52.374992 4.948582),Ertskade 11,Amsterdam,gezondheidszorgfunctie,,Zorg,Z,35,4,MA05,0363010000959560
POINT (52.303903 4.9492971),Hullenbergweg 85,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,708,8,TA03,0363010000993967
POINT (52.303912 4.949296),Hullenbergweg 83,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,671,8,TA03,0363010000993965
POINT (52.303921 4.949296),Hullenbergweg 81,Amsterdam,kantoorfunctie,Kantoor|Opslag/magazijn,Kantoren,K,5661,18,TA03,0363010000993963
POINT (52.304325 4.949292),Hullenbergweg 101,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,812,8,TA03,0363010000993976
POINT (52.304334 4.949292),Hullenbergweg 99,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,682,8,TA03,0363010000993975
POINT (52.304343 4.9492919),Hullenbergweg 97,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,641,8,TA03,0363010000993974
POINT (52.304352 4.949292),Hullenbergweg 95,Amsterdam,kantoorfunctie,Kantoor|Opslag/magazijn,Kantoren,K,13993,23,TA03,0363010000993973
POINT (52.294943 4.949399),Schurenbergweg 9B,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,362,7,TA04,0363010001028174
POINT (52.305476 4.949296),Karspeldreef 8A,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,171,5,TA03,0363010000698914
POINT (52.357052 4.948801),Science Park 110,Amsterdam,bijeenkomstfunctie|kantoorfunctie,,Kantoren,K,1276,9,MN04,0363010012092613
POINT (52.30544 4.9493109),Karspeldreef 8C,Amsterdam,kantoorfunctie,,Kantoren,K,772,8,TA03,0363010000698916
POINT (52.305458 4.94931),Karspeldreef 8B,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,1395,9,TA03,0363010000698915
POINT (52.295221 4.949426),Schurenbergweg 7,Amsterdam,kantoorfunctie,Werkruimte,Kantoren,K,5863,18,TA04,0363010001028172
POINT (52.305368 4.949326),Karspeldreef 8H,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,366,7,TA03,0363010000698921
POINT (52.305404 4.9493259),Karspeldreef 8F,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,730,8,TA03,0363010000698919
POINT (52.305422 4.949325),Karspeldreef 8D,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,730,8,TA03,0363010000698917
POINT (52.305332 4.949341),Karspeldreef 8L,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,730,8,TA03,0363010000698923
POINT (52.30535 4.949341),Karspeldreef 8K,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,364,7,TA03,0363010000698922
POINT (52.387359 4.948533),Wognumerplantsoen 2,Amsterdam,sportfunctie,Schoolgebouw,Sport,S,327,6,NN02,0363010000875619
POINT (52.294898 4.949458),Schurenbergweg 9C,Amsterdam,kantoorfunctie,,Kantoren,K,349,6,TA04,0363010001028175
POINT (52.305314 4.949356),Karspeldreef 8N,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,730,8,TA03,0363010000698925
POINT (52.385589 4.948609),Nieuwendammerdijk 542,Amsterdam,industriefunctie,Kade|Kantoor|Kraanbaan|Opslag/magazijn|Productiehal|Productieruimte|Steiger|Tank(s),Bedrijven,B,6382,19,NP03,0363010000751979
POINT (52.294979 4.949516),Schurenbergweg 9A,Amsterdam,kantoorfunctie,Entree/garderobe|Kantoor|Opslag/magazijn,Kantoren,K,951,8,TA04,0363010001028173
POINT (52.312624 4.949359),Hoekenrode 6,Amsterdam,bijeenkomstfunctie,Restaurant,Horeca,H,146,5,TC03,0363010012076489
POINT (52.313053 4.9493681),Bijlmerplein 1009,Amsterdam,kantoorfunctie,Winkel/verkoopruimte,Detailhandel,D,162,5,TC03,0363010003701500
POINT (52.313628 4.9493619),Foppingadreef 7,Amsterdam,kantoorfunctie,Entree/garderobe|Kantoor|Opslag/magazijn|Restaurant,Kantoren,K,4896,13,TC03,0363010000655638
POINT (52.36268 4.9488941),Flevopark 15,Amsterdam,bijeenkomstfunctie,Restaurant,Horeca,H,89,5,MG04,0363010000636978
POINT (52.3930481 4.948624),Beemsterstraat 242,Amsterdam,kantoorfunctie,Praktijkruimte,Zorg,Z,75,4,NJ05,0363010000578728
POINT (52.3130801 4.949441),Bijlmerplein 1010,Amsterdam,winkelfunctie,Restaurant,Horeca,H,92,5,TC03,0363010003701501
POINT (52.3124861 4.949486),Hoekenrode 8,Amsterdam,bijeenkomstfunctie|kantoorfunctie,Kantoor,Kantoren,K,19642,25,TC03,0363010012076490
POINT (52.313089 4.9495001),Bijlmerplein 1011,Amsterdam,winkelfunctie,Winkel/verkoopruimte,Detailhandel,D,140,5,TC03,0363010003701502
POINT (52.369214 4.948954),Zeeburgerkade 942,Amsterdam,winkelfunctie,Winkel/verkoopruimte,Detailhandel,D,413,7,MA10,0363010012138633
POINT (52.343826 4.9492261),Esplanade de Meer 2,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,97,5,MN08,0363010001008555
POINT (52.31516 4.9495519),Bijlmerdreef 106,Amsterdam,kantoorfunctie,Archiefruimte|Concertzaal/auditorium|Dagkeuken/pantry|Entree/garderobe|Kantoor|Opslag/magazijn|Restaurant,Kantoren,K,32112,28,TC03,0363010012119489
POINT (52.312802 4.949605),Bijlmerplein 1008,Amsterdam,winkelfunctie,Restaurant,Horeca,H,158,5,TC03,0363010003701499
POINT (52.356444 4.9491761),Science Park 104,Amsterdam,gezondheidszorgfunctie,Kantoor|Laboratorium,Bedrijven,B,8702,20,MN04,0363010002005414
POINT (52.3934631 4.94884),Beemsterstraat 284,Amsterdam,winkelfunctie,Winkel/verkoopruimte,Detailhandel,D,29,3,NJ05,0363010000578749
POINT (52.312829 4.949678),Bijlmerplein 1007,Amsterdam,winkelfunctie,Restaurant,Horeca,H,94,5,TC03,0363010003701498
POINT (52.313224 4.949674),Bijlmerplein 79,Amsterdam,winkelfunctie,Kantoor|Sanitaire ruimte|Winkel/verkoopruimte,Detailhandel,D,426,7,TC03,0363010000655645
POINT (52.356355 4.949265),Science Park 102,Amsterdam,overige gebruiksfunctie,Kantoor,Kantoren,K,164,5,MN04,0363010002005413
POINT (52.349971 4.949331),Radioweg 73,Amsterdam,bijeenkomstfunctie,Club-/verenigingsgebouw,Sport,S,237,6,MN07,0363010012074879
POINT (52.401749 4.9488321),Elpermeer 41,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,97,5,NH01,0363010000632130
POINT (52.3682381 4.949165),Cruquiusweg 88,Amsterdam,bijeenkomstfunctie,Creche|Sportzaal,Sport,S,884,8,MA10,0363010012150555
POINT (52.312838 4.949722),Bijlmerplein 1006,Amsterdam,winkelfunctie,Restaurant,Horeca,H,158,5,TC03,0363010003701497
POINT (52.36705 4.9492031),Zeeburgerpad 114,Amsterdam,industriefunctie,Kantoor|Opslag/magazijn|Werkplaats,Bedrijven,B,1027,8,MA11,0363010000879078
POINT (52.305675 4.949836),Hullenbergweg 439,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,221,6,TA03,0363010000994059
POINT (52.305684 4.9498359),Hullenbergweg 437,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,221,6,TA03,0363010000994058
POINT (52.305693 4.9498361),Hullenbergweg 435,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,256,6,TA03,0363010000994057
POINT (52.305702 4.949836),Hullenbergweg 433,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,256,6,TA03,0363010000994056
POINT (52.305711 4.94985),Hullenbergweg 431,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,269,6,TA03,0363010000994055
POINT (52.30572 4.94985),Hullenbergweg 429,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,269,6,TA03,0363010000994054
POINT (52.305729 4.94985),Hullenbergweg 427,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,271,6,TA03,0363010000994053
POINT (52.305729 4.94985),Hullenbergweg 425,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,2225,10,TA03,0363010000994052
POINT (52.305738 4.9498501),Hullenbergweg 423,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,242,6,TA03,0363010000994051
POINT (52.305747 4.94985),Hullenbergweg 421,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,542,7,TA03,0363010000994050
POINT (52.305756 4.94985),Hullenbergweg 419,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,231,6,TA03,0363010000994049
POINT (52.298557 4.9499351),Paasheuvelweg 6,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,2409,11,TA05,0363010000899111
POINT (52.305765 4.949865),Hullenbergweg 417,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,231,6,TA03,0363010000994048
POINT (52.305774 4.9498641),Hullenbergweg 415,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,272,6,TA03,0363010000994047
POINT (52.305783 4.9498639),Hullenbergweg 413,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,883,8,TA03,0363010000994046
POINT (52.316559 4.949773),Fraijlemaborg 137,Amsterdam,bijeenkomstfunctie,,Onderwijs,O,530,7,TC03,0363010011909587
POINT (52.3205321 4.949764),Daalwijkdreef 11,Amsterdam,bijeenkomstfunctie,Club-/verenigingsgebouw,Maatschappelijke bijeenkomst,Y,879,8,TC01,0363010000724037
POINT (52.31977 4.9497951),Darlingstraat 1,Amsterdam,onderwijsfunctie,Dagverblijf|Gymzaal|Kantoor|Opslag/magazijn|Schoolgebouw,Onderwijs,O,2943,11,TC01,0363010012061803
POINT (52.3130701 4.9498791),Bijlmerplein 1005,Amsterdam,overige gebruiksfunctie,Winkel/verkoopruimte,Detailhandel,D,12,3,TC03,0363010000585214
POINT (52.368903 4.94935),Bottelarijstraat 3,Amsterdam,winkelfunctie,Winkel/verkoopruimte,Detailhandel,D,411,7,MA10,0363010012138696
POINT (52.3412991 4.9496351),Middenweg 512,Amsterdam,winkelfunctie,Opslag/magazijn|Winkel/verkoopruimte,Detailhandel,D,90,5,MP03,0363010012097619
POINT (52.316353 4.949893),Fraijlemaborg 141,Amsterdam,kantoorfunctie,,Kantoren,K,2325,10,TC03,0363010011909589
POINT (52.367643 4.9493881),Cruquiusweg 92,Amsterdam,industriefunctie,,Bedrijven,B,2137,10,MA10,0363010001003528
POINT (52.316416 4.949921),Fraijlemaborg 139,Amsterdam,sportfunctie,,Sport,S,1260,9,TC03,0363010011909588
POINT (52.304328 4.950069),Hullenbergweg 135,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,594,7,TA03,0363010000993993
POINT (52.304328 4.950069),Hullenbergweg 133,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,717,8,TA03,0363010000993992
POINT (52.304337 4.9500691),Hullenbergweg 131,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,594,7,TA03,0363010000993991
POINT (52.304337 4.9500691),Hullenbergweg 129,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,719,8,TA03,0363010000993990
POINT (52.304346 4.9500689),Hullenbergweg 127,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,594,7,TA03,0363010000993989
POINT (52.304355 4.950069),Hullenbergweg 123,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,594,7,TA03,0363010000993987
POINT (52.3043639 4.950069),Hullenbergweg 119,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,602,7,TA03,0363010000993985
POINT (52.3043639 4.950069),Hullenbergweg 121,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,719,8,TA03,0363010000993986
POINT (52.304373 4.9500691),Hullenbergweg 115,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,604,7,TA03,0363010000993983
POINT (52.304373 4.9500691),Hullenbergweg 117,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,643,8,TA03,0363010000993984
POINT (52.304382 4.950069),Hullenbergweg 113,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,582,7,TA03,0363010000993982
POINT (52.304391 4.950069),Hullenbergweg 109,Amsterdam,kantoorfunctie,Kantoor|Opslag/magazijn|Parkeerplaats,Kantoren,K,1071,9,TA03,0363010000993980
POINT (52.387451 4.949252),Wognumerplantsoen 4,Amsterdam,onderwijsfunctie,Schoolgebouw,Onderwijs,O,535,7,NN02,0363010000875621
POINT (52.36844 4.949452),Cruquiusweg 90,Amsterdam,bijeenkomstfunctie,Schoolgebouw,Onderwijs,O,2152,10,MA10,0363010012150556
POINT (52.4014899 4.949172),Elpermeer 120,Amsterdam,industriefunctie,,Bedrijven,B,10,3,NH01,0363010000632209
POINT (52.313331 4.9500679),Bijlmerplein 80,Amsterdam,bijeenkomstfunctie,Winkel/verkoopruimte,Detailhandel,D,51,4,TC03,0363010012091313
POINT (52.4014271 4.949217),Elpermeer 6,Amsterdam,industriefunctie,,Bedrijven,B,41,4,NH01,0363010000632095
POINT (52.311277 4.950116),Hoorneboeg 1,Amsterdam,bijeenkomstfunctie,Aula|Kantoor|Overige ruimten|Parkeerplaats,Maatschappelijke bijeenkomst,Y,1057,9,TD01,0363010012142253
POINT (52.392539 4.9493191),Beemsterstraat 160,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,58,4,NJ05,0363010000578699
POINT (52.313343 4.9501351),Bijlmerplein 81,Amsterdam,winkelfunctie,Winkel/verkoopruimte,Detailhandel,D,265,6,TC03,0363010012091314
POINT (52.313379 4.950156),Bijlmerplein 82,Amsterdam,winkelfunctie,Winkel/verkoopruimte,Detailhandel,D,117,5,TC03,0363010000584477
POINT (52.314377 4.950161),Bijlmerdreef 91,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,71,4,TC03,0363010000584374
POINT (52.3953339 4.949365),Beemsterstraat 491,Amsterdam,bijeenkomstfunctie,Club-/verenigingsgebouw,Maatschappelijke bijeenkomst,Y,508,7,NJ05,0363010000936539
POINT (52.298235 4.950349),Paasheuvelweg 8B,Amsterdam,kantoorfunctie,,Kantoren,K,660,8,TA05,0363010000822932
POINT (52.298244 4.950349),Paasheuvelweg 8A,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,1320,9,TA05,0363010000795490
POINT (52.314395 4.9502051),Bijlmerdreef 93,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,89,5,TC03,0363010000584375
POINT (52.3133791 4.9502301),Bijlmerplein 83,Amsterdam,winkelfunctie,Winkel/verkoopruimte,Detailhandel,D,105,5,TC03,0363010011909590
POINT (52.321157 4.950155),Daalwijk 22,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,69,4,TC01,0363010012064612
POINT (52.3134071 4.950239),Bijlmerplein 84A,Amsterdam,winkelfunctie,Winkel/verkoopruimte,Detailhandel,D,119,5,TC03,0363010012126572
POINT (52.297256 4.950403),Paasheuvelweg 16,Amsterdam,kantoorfunctie,Entree/garderobe|Kantoor|Opslag/magazijn|Technische installatieruimte,Kantoren,K,1834,10,TA05,0363010001002716
POINT (52.321164 4.9501911),Daalwijk 9,Amsterdam,kantoorfunctie,Praktijkruimte,Zorg,Z,54,4,TC01,0363010012064606
POINT (52.3144129 4.950264),Bijlmerdreef 95,Amsterdam,winkelfunctie,Winkel/verkoopruimte,Detailhandel,D,178,5,TC03,0363010000584376
POINT (52.32115 4.950205),Daalwijk 10,Amsterdam,kantoorfunctie,,Kantoren,K,40,4,TC01,0363010012064605
POINT (52.31342 4.9502809),Bijlmerplein 84B,Amsterdam,winkelfunctie,Winkel/verkoopruimte,Detailhandel,D,119,5,TC03,0363010012126573
